"pesce con vivo"||"brussels sprouts"||"cherry ice cream" 
""||"cauliflower"||"tavuk göğsü" 
"potato pie"||"brussels sprouts"||"creme brulee" 
"potato pie"||"cauliflower"||"chili chocolate tart" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"kale"||"mom's peach cobbler" 
"potato pie"||"kale"||"cinnamon brioche" 
"pesce con vivo"||"roasted green beans"||"Mizu Shingen Mochi" 
"falafel"||""||"saffron kheer" 
"green coconut curry"||"cauliflower"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"kale"||"creme brulee" 
"haggis"||"peas"||"cherry ice cream" 
"Miquel's Pizza"||""||"" 
"ciopinno"||""||"tavuk göğsü" 
"potato pie"||"broccali"||"Mizu Shingen Mochi" 
"green coconut curry"||"peas"||"cinnamon brioche" 
"green coconut curry"||"brussels sprouts"||"saffron kheer" 
"hasenpfeffer"||"potato au gratin"||"mom's peach cobbler" 
"haggis"||""||"creme brulee" 
"ciopinno"||"cauliflower"||"chili chocolate tart" 
"ciopinno"||"kale"||"" 
"green coconut curry"||"roasted green beans"||"" 
"green coconut curry"||"brussels sprouts"||"" 
"green coconut curry"||"brussels sprouts"||"cherry ice cream" 
"pesce con vivo"||"roasted green beans"||"cinnamon brioche" 
"falafel"||"cauliflower"||"Mizu Shingen Mochi" 
"haggis"||"kale"||"saffron kheer" 
"haggis"||"peas"||"" 
"potato pie"||"cauliflower"||"saffron kheer" 
"green coconut curry"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"green coconut curry"||"kale"||"cherry ice cream" 
"potato pie"||"cauliflower"||"cherry ice cream" 
"ciopinno"||"brussels sprouts"||"cinnamon brioche" 
"Miquel's Pizza"||"brussels sprouts"||"saffron kheer" 
"falafel"||"cauliflower"||"melopita" 
"falafel"||"peas"||"" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"melopita" 
"pesce con vivo"||"potato au gratin"||"creme brulee" 
"falafel"||"broccali"||"melopita" 
"hasenpfeffer"||"peas"||"melopita" 
"potato pie"||"broccali"||"saffron kheer" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"creme brulee" 
"pesce con vivo"||"peas"||"mom's peach cobbler" 
"green coconut curry"||"roasted green beans"||"cinnamon brioche" 
"pesce con vivo"||"potato au gratin"||"melopita" 
"haggis"||"brussels sprouts"||"mom's peach cobbler" 
"hasenpfeffer"||"peas"||"chili chocolate tart" 
"ciopinno"||""||"Mizu Shingen Mochi" 
"pesce con vivo"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"potato pie"||"brussels sprouts"||"tavuk göğsü" 
""||"kale"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"brussels sprouts"||"saffron kheer" 
"hasenpfeffer"||"kale"||"Mizu Shingen Mochi" 
"pesce con vivo"||"broccali"||"melopita" 
"pesce con vivo"||""||"mom's peach cobbler" 
"pesce con vivo"||"broccali"||"Mizu Shingen Mochi" 
"haggis"||"peas"||"chili chocolate tart" 
"potato pie"||"broccali"||"melopita" 
"falafel"||"broccali"||"chili chocolate tart" 
"green coconut curry"||"brussels sprouts"||"creme brulee" 
"haggis"||"potato au gratin"||"tavuk göğsü" 
"green coconut curry"||"cauliflower"||"cinnamon brioche" 
"hasenpfeffer"||"broccali"||"mom's peach cobbler" 
"hasenpfeffer"||"cauliflower"||"cinnamon brioche" 
"falafel"||"brussels sprouts"||"" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"haggis"||"kale"||"melopita" 
"green coconut curry"||""||"melopita" 
"ciopinno"||"broccali"||"creme brulee" 
"ciopinno"||"broccali"||"tavuk göğsü" 
""||"potato au gratin"||"creme brulee" 
"Miquel's Pizza"||"roasted green beans"||"chili chocolate tart" 
"green coconut curry"||"cauliflower"||"mom's peach cobbler" 
"haggis"||"cauliflower"||"creme brulee" 
"ciopinno"||"brussels sprouts"||"chili chocolate tart" 
"pesce con vivo"||"kale"||"Mizu Shingen Mochi" 
""||"cauliflower"||"" 
"Miquel's Pizza"||""||"tavuk göğsü" 
"green coconut curry"||"cauliflower"||"cinnamon brioche" 
"Miquel's Pizza"||"potato au gratin"||"" 
"potato pie"||"broccali"||"tavuk göğsü" 
"pesce con vivo"||"kale"||"cinnamon brioche" 
"green coconut curry"||"peas"||"creme brulee" 
"green coconut curry"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"ciopinno"||"potato au gratin"||"Mizu Shingen Mochi" 
"potato pie"||"roasted green beans"||"mom's peach cobbler" 
""||"broccali"||"chili chocolate tart" 
"falafel"||"brussels sprouts"||"cinnamon brioche" 
"green coconut curry"||"peas"||"Mizu Shingen Mochi" 
"green coconut curry"||""||"cherry ice cream" 
"haggis"||"broccali"||"tavuk göğsü" 
""||"Chef John 5-spice carrots"||"chili chocolate tart" 
""||""||"cherry ice cream" 
"hasenpfeffer"||"broccali"||"cherry ice cream" 
"falafel"||"potato au gratin"||"saffron kheer" 
"pesce con vivo"||"brussels sprouts"||"saffron kheer" 
"falafel"||"peas"||"mom's peach cobbler" 
"Miquel's Pizza"||"roasted green beans"||"mom's peach cobbler" 
"ciopinno"||"peas"||"Mizu Shingen Mochi" 
"green coconut curry"||"kale"||"cherry ice cream" 
"ciopinno"||""||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"cauliflower"||"creme brulee" 
"green coconut curry"||"Chef John 5-spice carrots"||"" 
"falafel"||""||"chili chocolate tart" 
"falafel"||"broccali"||"cinnamon brioche" 
"ciopinno"||"broccali"||"cinnamon brioche" 
"falafel"||"Chef John 5-spice carrots"||"saffron kheer" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"cherry ice cream" 
"ciopinno"||"broccali"||"saffron kheer" 
"hasenpfeffer"||"roasted green beans"||"chili chocolate tart" 
""||""||"melopita" 
"Miquel's Pizza"||"peas"||"" 
""||""||"tavuk göğsü" 
"green coconut curry"||"broccali"||"Mizu Shingen Mochi" 
""||"peas"||"Mizu Shingen Mochi" 
"falafel"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"green coconut curry"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"peas"||"cherry ice cream" 
"Miquel's Pizza"||"peas"||"mom's peach cobbler" 
"ciopinno"||"broccali"||"mom's peach cobbler" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"ciopinno"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"green coconut curry"||"broccali"||"cherry ice cream" 
"hasenpfeffer"||"peas"||"cherry ice cream" 
"green coconut curry"||"cauliflower"||"cherry ice cream" 
"pesce con vivo"||"roasted green beans"||"creme brulee" 
"Miquel's Pizza"||"cauliflower"||"creme brulee" 
""||"roasted green beans"||"saffron kheer" 
"falafel"||"peas"||"saffron kheer" 
""||"Chef John 5-spice carrots"||"" 
"haggis"||"potato au gratin"||"creme brulee" 
"ciopinno"||"potato au gratin"||"melopita" 
"pesce con vivo"||"broccali"||"cinnamon brioche" 
"haggis"||"brussels sprouts"||"mom's peach cobbler" 
"Miquel's Pizza"||"potato au gratin"||"cinnamon brioche" 
"Miquel's Pizza"||"cauliflower"||"mom's peach cobbler" 
"haggis"||"brussels sprouts"||"tavuk göğsü" 
"ciopinno"||"broccali"||"mom's peach cobbler" 
""||"broccali"||"cherry ice cream" 
"falafel"||""||"chili chocolate tart" 
"ciopinno"||"roasted green beans"||"Mizu Shingen Mochi" 
"ciopinno"||"kale"||"melopita" 
"potato pie"||"Chef John 5-spice carrots"||"creme brulee" 
"green coconut curry"||"kale"||"tavuk göğsü" 
"potato pie"||"potato au gratin"||"chili chocolate tart" 
"green coconut curry"||"peas"||"chili chocolate tart" 
"ciopinno"||"peas"||"tavuk göğsü" 
""||"Chef John 5-spice carrots"||"creme brulee" 
"Miquel's Pizza"||"brussels sprouts"||"cherry ice cream" 
"pesce con vivo"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"creme brulee" 
"pesce con vivo"||"broccali"||"chili chocolate tart" 
"ciopinno"||"kale"||"cherry ice cream" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"pesce con vivo"||"Chef John 5-spice carrots"||"saffron kheer" 
"pesce con vivo"||"broccali"||"saffron kheer" 
"pesce con vivo"||"cauliflower"||"cinnamon brioche" 
"green coconut curry"||""||"melopita" 
"green coconut curry"||"brussels sprouts"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"broccali"||"creme brulee" 
""||"peas"||"" 
"Miquel's Pizza"||"roasted green beans"||"" 
"haggis"||"roasted green beans"||"chili chocolate tart" 
"ciopinno"||"potato au gratin"||"" 
"haggis"||""||"tavuk göğsü" 
"Miquel's Pizza"||""||"chili chocolate tart" 
"falafel"||"peas"||"Mizu Shingen Mochi" 
"falafel"||"kale"||"mom's peach cobbler" 
""||"roasted green beans"||"creme brulee" 
""||"cauliflower"||"cherry ice cream" 
"hasenpfeffer"||"brussels sprouts"||"cinnamon brioche" 
"pesce con vivo"||"peas"||"saffron kheer" 
"ciopinno"||"brussels sprouts"||"saffron kheer" 
"potato pie"||"peas"||"cinnamon brioche" 
"potato pie"||"roasted green beans"||"saffron kheer" 
"pesce con vivo"||"potato au gratin"||"saffron kheer" 
"green coconut curry"||"Chef John 5-spice carrots"||"creme brulee" 
"Miquel's Pizza"||"roasted green beans"||"saffron kheer" 
"haggis"||"broccali"||"cinnamon brioche" 
"haggis"||"roasted green beans"||"cinnamon brioche" 
"ciopinno"||"cauliflower"||"cherry ice cream" 
""||"broccali"||"mom's peach cobbler" 
"green coconut curry"||"broccali"||"tavuk göğsü" 
"green coconut curry"||"potato au gratin"||"chili chocolate tart" 
""||"Chef John 5-spice carrots"||"melopita" 
"haggis"||"kale"||"cherry ice cream" 
"falafel"||"cauliflower"||"Mizu Shingen Mochi" 
"haggis"||"broccali"||"Mizu Shingen Mochi" 
"green coconut curry"||"brussels sprouts"||"melopita" 
"Miquel's Pizza"||"broccali"||"tavuk göğsü" 
"potato pie"||"roasted green beans"||"cherry ice cream" 
"pesce con vivo"||"kale"||"Mizu Shingen Mochi" 
"pesce con vivo"||"potato au gratin"||"creme brulee" 
"Miquel's Pizza"||"cauliflower"||"cinnamon brioche" 
"pesce con vivo"||"Chef John 5-spice carrots"||"creme brulee" 
"green coconut curry"||"roasted green beans"||"Mizu Shingen Mochi" 
"ciopinno"||"peas"||"cherry ice cream" 
"pesce con vivo"||"brussels sprouts"||"cherry ice cream" 
"hasenpfeffer"||"potato au gratin"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"cauliflower"||"Mizu Shingen Mochi" 
""||"kale"||"mom's peach cobbler" 
"ciopinno"||"broccali"||"melopita" 
"ciopinno"||"broccali"||"chili chocolate tart" 
"ciopinno"||""||"cinnamon brioche" 
"haggis"||"kale"||"mom's peach cobbler" 
"pesce con vivo"||"peas"||"cherry ice cream" 
"ciopinno"||"Chef John 5-spice carrots"||"melopita" 
"potato pie"||"peas"||"Mizu Shingen Mochi" 
"falafel"||"peas"||"Mizu Shingen Mochi" 
"falafel"||"roasted green beans"||"cinnamon brioche" 
"potato pie"||"roasted green beans"||"cinnamon brioche" 
""||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"potato pie"||"broccali"||"tavuk göğsü" 
"falafel"||"kale"||"cherry ice cream" 
"falafel"||"potato au gratin"||"tavuk göğsü" 
"falafel"||"brussels sprouts"||"creme brulee" 
"potato pie"||""||"cinnamon brioche" 
"green coconut curry"||"brussels sprouts"||"saffron kheer" 
"potato pie"||"kale"||"saffron kheer" 
"ciopinno"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"Miquel's Pizza"||"brussels sprouts"||"tavuk göğsü" 
"Miquel's Pizza"||"potato au gratin"||"tavuk göğsü" 
"Miquel's Pizza"||""||"tavuk göğsü" 
"haggis"||"cauliflower"||"saffron kheer" 
"Miquel's Pizza"||"peas"||"saffron kheer" 
"haggis"||"broccali"||"chili chocolate tart" 
""||""||"chili chocolate tart" 
"hasenpfeffer"||"peas"||"cherry ice cream" 
"Miquel's Pizza"||"potato au gratin"||"melopita" 
""||"kale"||"cherry ice cream" 
"green coconut curry"||""||"saffron kheer" 
"ciopinno"||""||"cinnamon brioche" 
""||"roasted green beans"||"creme brulee" 
"Miquel's Pizza"||""||"Mizu Shingen Mochi" 
"green coconut curry"||"cauliflower"||"cherry ice cream" 
"potato pie"||"Chef John 5-spice carrots"||"" 
"haggis"||"brussels sprouts"||"melopita" 
"haggis"||"broccali"||"cherry ice cream" 
"falafel"||"broccali"||"saffron kheer" 
"pesce con vivo"||"peas"||"saffron kheer" 
""||"roasted green beans"||"creme brulee" 
"potato pie"||"cauliflower"||"tavuk göğsü" 
"haggis"||"peas"||"saffron kheer" 
"ciopinno"||"Chef John 5-spice carrots"||"cherry ice cream" 
"potato pie"||"roasted green beans"||"tavuk göğsü" 
"pesce con vivo"||"cauliflower"||"mom's peach cobbler" 
"Miquel's Pizza"||"peas"||"cherry ice cream" 
""||"kale"||"" 
"falafel"||""||"creme brulee" 
"haggis"||"peas"||"chili chocolate tart" 
"Miquel's Pizza"||"brussels sprouts"||"cinnamon brioche" 
"Miquel's Pizza"||"cauliflower"||"creme brulee" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"cinnamon brioche" 
""||"kale"||"mom's peach cobbler" 
"falafel"||"kale"||"Mizu Shingen Mochi" 
"falafel"||"Chef John 5-spice carrots"||"cherry ice cream" 
"falafel"||"peas"||"creme brulee" 
""||"roasted green beans"||"" 
"ciopinno"||"potato au gratin"||"mom's peach cobbler" 
"potato pie"||"peas"||"chili chocolate tart" 
"green coconut curry"||"Chef John 5-spice carrots"||"melopita" 
""||"Chef John 5-spice carrots"||"cherry ice cream" 
"hasenpfeffer"||"peas"||"tavuk göğsü" 
""||"cauliflower"||"melopita" 
"green coconut curry"||""||"" 
"green coconut curry"||""||"mom's peach cobbler" 
"haggis"||""||"melopita" 
"falafel"||"broccali"||"" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"falafel"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"hasenpfeffer"||""||"mom's peach cobbler" 
"hasenpfeffer"||"potato au gratin"||"Mizu Shingen Mochi" 
"falafel"||"potato au gratin"||"Mizu Shingen Mochi" 
""||"kale"||"chili chocolate tart" 
"falafel"||"peas"||"cherry ice cream" 
"green coconut curry"||"peas"||"mom's peach cobbler" 
"haggis"||""||"" 
"haggis"||""||"melopita" 
"Miquel's Pizza"||"potato au gratin"||"mom's peach cobbler" 
""||"peas"||"Mizu Shingen Mochi" 
"falafel"||""||"creme brulee" 
"haggis"||"roasted green beans"||"creme brulee" 
"ciopinno"||"brussels sprouts"||"cinnamon brioche" 
"ciopinno"||"Chef John 5-spice carrots"||"" 
"Miquel's Pizza"||"brussels sprouts"||"tavuk göğsü" 
""||""||"saffron kheer" 
"Miquel's Pizza"||"peas"||"melopita" 
""||"potato au gratin"||"cherry ice cream" 
""||""||"chili chocolate tart" 
"falafel"||"roasted green beans"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"cauliflower"||"cherry ice cream" 
"potato pie"||"peas"||"cinnamon brioche" 
"ciopinno"||"kale"||"" 
"pesce con vivo"||"cauliflower"||"" 
""||"peas"||"cherry ice cream" 
"ciopinno"||"potato au gratin"||"Mizu Shingen Mochi" 
"ciopinno"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"hasenpfeffer"||"kale"||"saffron kheer" 
"pesce con vivo"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"falafel"||"broccali"||"" 
"green coconut curry"||"potato au gratin"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"peas"||"cherry ice cream" 
"green coconut curry"||"cauliflower"||"melopita" 
"hasenpfeffer"||""||"melopita" 
"hasenpfeffer"||"cauliflower"||"cinnamon brioche" 
"hasenpfeffer"||"roasted green beans"||"melopita" 
"potato pie"||"brussels sprouts"||"cherry ice cream" 
""||"Chef John 5-spice carrots"||"tavuk göğsü" 
""||"peas"||"melopita" 
"potato pie"||"cauliflower"||"chili chocolate tart" 
"potato pie"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"potato pie"||"roasted green beans"||"cherry ice cream" 
"potato pie"||""||"chili chocolate tart" 
"Miquel's Pizza"||"peas"||"mom's peach cobbler" 
"potato pie"||"broccali"||"creme brulee" 
"falafel"||"cauliflower"||"cherry ice cream" 
"potato pie"||"broccali"||"" 
"ciopinno"||"potato au gratin"||"tavuk göğsü" 
"haggis"||""||"cinnamon brioche" 
"pesce con vivo"||"peas"||"" 
"green coconut curry"||"Chef John 5-spice carrots"||"cherry ice cream" 
"green coconut curry"||"potato au gratin"||"mom's peach cobbler" 
"green coconut curry"||"roasted green beans"||"mom's peach cobbler" 
"pesce con vivo"||"brussels sprouts"||"cinnamon brioche" 
"hasenpfeffer"||"cauliflower"||"Mizu Shingen Mochi" 
"ciopinno"||"kale"||"Mizu Shingen Mochi" 
"falafel"||"kale"||"" 
"Miquel's Pizza"||"potato au gratin"||"melopita" 
"potato pie"||"roasted green beans"||"Mizu Shingen Mochi" 
"green coconut curry"||"cauliflower"||"Mizu Shingen Mochi" 
"pesce con vivo"||"potato au gratin"||"Mizu Shingen Mochi" 
"pesce con vivo"||"roasted green beans"||"" 
"ciopinno"||"peas"||"cinnamon brioche" 
"ciopinno"||"broccali"||"" 
"ciopinno"||"Chef John 5-spice carrots"||"saffron kheer" 
"haggis"||"brussels sprouts"||"cinnamon brioche" 
"Miquel's Pizza"||""||"saffron kheer" 
"pesce con vivo"||"potato au gratin"||"tavuk göğsü" 
""||"peas"||"creme brulee" 
"potato pie"||"potato au gratin"||"tavuk göğsü" 
"green coconut curry"||"peas"||"mom's peach cobbler" 
"Miquel's Pizza"||"peas"||"cherry ice cream" 
"falafel"||"broccali"||"" 
"hasenpfeffer"||"potato au gratin"||"tavuk göğsü" 
""||"brussels sprouts"||"tavuk göğsü" 
"green coconut curry"||"broccali"||"mom's peach cobbler" 
"falafel"||"brussels sprouts"||"melopita" 
"potato pie"||""||"saffron kheer" 
"ciopinno"||"roasted green beans"||"mom's peach cobbler" 
"green coconut curry"||"Chef John 5-spice carrots"||"cherry ice cream" 
"Miquel's Pizza"||"cauliflower"||"cherry ice cream" 
"falafel"||"kale"||"saffron kheer" 
"ciopinno"||"cauliflower"||"cinnamon brioche" 
""||"kale"||"melopita" 
"pesce con vivo"||"peas"||"melopita" 
"pesce con vivo"||"roasted green beans"||"melopita" 
"hasenpfeffer"||"brussels sprouts"||"cherry ice cream" 
"Miquel's Pizza"||""||"" 
"Miquel's Pizza"||"roasted green beans"||"mom's peach cobbler" 
"potato pie"||"peas"||"" 
"potato pie"||"kale"||"cinnamon brioche" 
"hasenpfeffer"||""||"mom's peach cobbler" 
"hasenpfeffer"||"kale"||"tavuk göğsü" 
"ciopinno"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"Miquel's Pizza"||"cauliflower"||"melopita" 
""||"brussels sprouts"||"creme brulee" 
""||"brussels sprouts"||"" 
"green coconut curry"||"potato au gratin"||"mom's peach cobbler" 
"pesce con vivo"||"roasted green beans"||"Mizu Shingen Mochi" 
"potato pie"||"Chef John 5-spice carrots"||"" 
"Miquel's Pizza"||"potato au gratin"||"cherry ice cream" 
"potato pie"||""||"cherry ice cream" 
"Miquel's Pizza"||"kale"||"mom's peach cobbler" 
"ciopinno"||"peas"||"cherry ice cream" 
"ciopinno"||"roasted green beans"||"cinnamon brioche" 
"pesce con vivo"||"potato au gratin"||"cherry ice cream" 
"green coconut curry"||"roasted green beans"||"tavuk göğsü" 
"hasenpfeffer"||"brussels sprouts"||"mom's peach cobbler" 
""||"potato au gratin"||"creme brulee" 
""||"kale"||"Mizu Shingen Mochi" 
"haggis"||"Chef John 5-spice carrots"||"cherry ice cream" 
"falafel"||"peas"||"" 
"green coconut curry"||"potato au gratin"||"creme brulee" 
""||"broccali"||"tavuk göğsü" 
"falafel"||"broccali"||"mom's peach cobbler" 
"ciopinno"||"peas"||"chili chocolate tart" 
"haggis"||"roasted green beans"||"Mizu Shingen Mochi" 
"pesce con vivo"||"kale"||"cherry ice cream" 
"pesce con vivo"||"kale"||"cherry ice cream" 
"Miquel's Pizza"||"cauliflower"||"Mizu Shingen Mochi" 
"hasenpfeffer"||""||"chili chocolate tart" 
"hasenpfeffer"||"brussels sprouts"||"mom's peach cobbler" 
"potato pie"||""||"cinnamon brioche" 
"pesce con vivo"||"brussels sprouts"||"" 
"haggis"||"peas"||"mom's peach cobbler" 
""||"brussels sprouts"||"mom's peach cobbler" 
"falafel"||"roasted green beans"||"tavuk göğsü" 
"Miquel's Pizza"||""||"Mizu Shingen Mochi" 
"green coconut curry"||"peas"||"saffron kheer" 
"Miquel's Pizza"||"kale"||"" 
"potato pie"||"roasted green beans"||"melopita" 
"potato pie"||"cauliflower"||"cherry ice cream" 
"hasenpfeffer"||""||"" 
"Miquel's Pizza"||""||"cherry ice cream" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"potato pie"||"brussels sprouts"||"tavuk göğsü" 
"potato pie"||"roasted green beans"||"mom's peach cobbler" 
""||"potato au gratin"||"mom's peach cobbler" 
"Miquel's Pizza"||"peas"||"chili chocolate tart" 
"ciopinno"||"cauliflower"||"Mizu Shingen Mochi" 
"green coconut curry"||"roasted green beans"||"Mizu Shingen Mochi" 
"potato pie"||"potato au gratin"||"creme brulee" 
"ciopinno"||"Chef John 5-spice carrots"||"cherry ice cream" 
"green coconut curry"||""||"tavuk göğsü" 
"haggis"||"peas"||"" 
"Miquel's Pizza"||"broccali"||"saffron kheer" 
